Date,Open,High,Low,Close ,Adj Close ,Volume
24-Nov-23,78.27,79.07,78.21,78.49,75.8,"12,251,700"
22-Nov-23,79.28,79.71,78.13,78.96,76.26,"18,958,600"
21-Nov-23,77.85,79.28,77.6,78.94,76.24,"20,525,500"
20-Nov-23,76.91,78.75,76.56,78.46,75.77,"31,506,800"
17-Nov-23,77.02,78.47,76.75,77.6,74.94,"35,497,300"
16-Nov-23,79.52,80.77,78.23,79.11,76.4,"63,008,500"
15-Nov-23,86.96,87.83,85.89,87.07,84.09,"28,991,000"
14-Nov-23,82.76,84.54,82.32,83.87,81,"20,897,600"
13-Nov-23,82.75,83.32,82.08,82.26,79.44,"11,236,900"
10-Nov-23,82.41,82.87,81.66,82.75,79.92,"9,779,500"
9-Nov-23,84.58,84.69,82.47,82.73,79.9,"10,885,100"
8-Nov-23,84.62,85.73,84.48,84.8,81.9,"8,154,600"
7-Nov-23,84.86,85.66,84.11,85.41,82.48,"8,829,400"
6-Nov-23,86.55,86.72,85.23,85.36,82.44,"9,786,400"
3-Nov-23,84.94,86.08,84.5,85.31,82.39,"15,122,600"
2-Nov-23,83.65,83.98,83.03,83.41,80.55,"10,606,300"
1-Nov-23,81.71,82.49,81.21,82.48,79.65,"9,550,000"
31-Oct-23,81.94,82.54,80.88,82.54,79.71,"12,094,300"
30-Oct-23,83.63,84.24,83.01,83.14,80.29,"8,980,500"
27-Oct-23,83.87,84.12,82.48,82.82,79.98,"10,795,600"
26-Oct-23,81.26,83.09,81.2,82.51,79.68,"13,010,400"
25-Oct-23,81.3,82,80.78,81.03,78.25,"11,390,200"
24-Oct-23,80.45,83.32,80.44,82.87,80.03,"17,925,800"
23-Oct-23,79.42,80.93,79.02,80.51,77.75,"12,715,200"
20-Oct-23,80.23,80.86,79.78,79.94,77.2,"14,618,600"
19-Oct-23,81.48,82.39,81.11,81.61,78.81,"12,624,100"
18-Oct-23,82.96,83.73,82.76,83.01,80.17,"9,321,600"
17-Oct-23,82.75,84.36,82.56,83.91,81.04,"8,270,000"
16-Oct-23,83.7,84.96,82.63,84.31,81.42,"10,075,300"
13-Oct-23,84.06,85.49,83.75,84.02,81.14,"10,325,500"
12-Oct-23,87.58,87.67,84.2,84.51,81.62,"16,158,100"
11-Oct-23,88.01,88.8,87.14,87.78,84.77,"11,111,500"
10-Oct-23,85.67,87.74,85.57,87.17,84.18,"13,557,800"
9-Oct-23,83.91,85.21,83.57,84.85,81.94,"10,880,000"
6-Oct-23,84.25,86.51,84,86.06,83.11,"13,410,200"
5-Oct-23,83.52,83.71,82.45,83.67,80.8,"10,334,500"
4-Oct-23,84.28,84.54,83.65,84.08,81.2,"8,904,700"
